UMAP_1	UMAP_2	Highlight	cell_id
-5.958186159	0.365417478	Epithelials	cell724
4.572577467	-7.313690129	none	cell725
6.842722406	-8.175958577	none	cell726
3.920505037	-8.220429364	none	cell727
3.709857454	-7.476167145	none	cell728
11.21638583	-6.159790459	none	cell729
4.929985513	-7.096558037	none	cell730
5.798639288	-7.273387852	none	cell731
8.279520025	-7.424620572	none	cell732
-6.958393107	-2.744266692	Epithelials	cell733
9.91897582	-6.426456872	none	cell734
5.696658601	-6.475507203	none	cell735
5.1914997	-9.094518128	none	cell736
4.099909773	-8.665491524	none	cell737
5.711221208	-7.049146596	none	cell738
5.974268903	-7.814676228	none	cell739
6.230223169	-6.653787556	none	cell740
5.703948011	-8.952864113	none	cell741
7.693665495	-7.340153161	none	cell742
6.890665998	-5.813639107	none	cell743
6.964903345	-7.962695065	none	cell744
3.602062692	-7.206469002	none	cell745
4.475433817	-7.360860768	none	cell746
4.358388891	-8.578437272	none	cell747
6.797197332	-7.894424859	Epithelials	cell748
4.160299768	-8.234108391	none	cell749
7.421238889	-7.849792424	none	cell750
5.245036592	-8.841948929	none	cell751
3.616614809	-7.144051018	none	cell752
10.65367602	-6.436577263	none	cell753
3.611313572	-7.456023636	none	cell754
6.770606508	-7.736217442	none	cell755
-5.658397684	0.054932621	Epithelials	cell756
9.886144628	-6.558329526	none	cell757
8.180636396	-7.550973836	none	cell758
5.89128684	-7.229220334	none	cell759
5.70219182	-9.309277955	none	cell760
5.725854387	-8.03538126	none	cell761
4.3695259	-9.033066216	none	cell762
-6.166659842	0.357973573	Epithelials	cell763
4.903732767	-8.061088505	none	cell764
9.954371442	-6.314971867	none	cell765
7.866997709	-7.261403504	none	cell766
9.001502981	-6.665996495	none	cell767
4.141410818	-8.436086121	none	cell768
6.717392435	-7.421514454	none	cell769
4.341824999	-7.040856782	none	cell770
6.951729288	-8.170756283	none	cell771
5.579955568	-5.391579094	none	cell772
10.184947	-6.376898709	none	cell773
5.346293916	-9.260386887	none	cell774
4.265674104	-8.052997056	none	cell775
6.385198583	-6.268979016	none	cell776
7.406002035	-7.989014092	none	cell777
4.823757639	-8.845334473	none	cell778
6.923287859	-8.313845101	none	cell779
7.085402002	-7.483445588	none	cell780
6.038403024	-8.182483616	none	cell781
3.784911146	-7.786876145	none	cell782
-1.676782499	2.945841846	none	cell783
3.67947196	-7.292139473	none	cell784
6.521836271	-7.443663064	none	cell785
10.27504729	-6.319488946	none	cell786
3.743362894	-7.97535986	none	cell787
6.862290373	-8.274785939	none	cell788
-5.841879378	0.260888216	Epithelials	cell789
11.05035209	-6.50018734	none	cell790
7.411017885	-8.21287531	none	cell791
5.67850398	-7.188146534	none	cell792
-5.942157755	0.055256513	Epithelials	cell793
5.359615316	-7.409032765	none	cell794
10.70234584	-6.459999981	none	cell795
9.705491056	-6.616568032	none	cell796
3.860898962	-7.531285229	none	cell797
9.52459239	-7.217916432	none	cell798
11.16996478	-6.577046814	none	cell799
11.22640323	-6.546276513	none	cell800
6.366030206	-8.436496201	none	cell801
6.973152628	-8.018683377	none	cell802
7.42801856	-7.870963517	none	cell803
4.357840528	-7.174976292	none	cell804
3.935697069	-6.899011078	none	cell805
-5.637348185	0.330695686	Epithelials	cell806
5.243175497	-8.330263558	none	cell807
9.8760538	-6.161214772	none	cell808
4.435857763	-8.019683781	none	cell809
3.779164304	-7.404178086	none	cell810
3.692997923	-7.338271561	none	cell811
8.88708209	-7.312165204	none	cell812
4.987662782	-7.303852025	none	cell813
4.727419367	-7.11874384	none	cell814
6.568028917	-7.767389241	none	cell815
10.10787391	-6.2065658	none	cell816
8.00362586	-7.856533948	none	cell817
4.084730615	-8.046040955	none	cell818
5.493916025	-7.056230012	none	cell819
4.197672834	-8.124344769	none	cell820
8.138715734	-6.875657502	none	cell821
3.844060411	-7.736795369	none	cell822
3.815010538	-7.951779309	none	cell823
6.67722558	-5.314803544	none	cell824
3.64080285	-7.314179841	none	cell825
4.427880277	-7.660559121	none	cell826
4.732402315	-6.853380147	none	cell827
4.917031755	-7.103450718	none	cell828
8.292448034	-7.567504349	none	cell829
8.199703207	-7.620212021	none	cell830
6.213939657	-7.342765751	none	cell831
8.39634036	-7.411071244	none	cell832
8.043156614	-7.963344517	none	cell833
4.802381982	-7.991827431	none	cell834
8.99356555	-6.597159806	none	cell835
6.612938394	-8.739515725	none	cell836
6.688763609	-4.998073044	none	cell837
4.890471449	-7.301879349	none	cell838
6.605799665	-7.489160004	none	cell839
5.07553195	-7.130284253	none	cell840
8.005129804	-7.920774403	none	cell841
-5.611222277	0.199034271	Epithelials	cell842
6.026558389	-7.375023785	none	cell843
3.463272085	-7.369926396	none	cell844
4.970411291	-6.817407074	none	cell845
6.515151968	-7.666372719	none	cell846
4.553464403	-7.37669796	none	cell847
10.68073462	-6.400018158	none	cell848
5.851894369	-8.37779564	none	cell849
4.903898229	-7.019628945	none	cell850
5.651819219	-9.045278969	none	cell851
8.720594396	-7.410005513	none	cell852
9.041499128	-7.561803761	none	cell853
10.02477931	-6.319440785	none	cell854
3.039125909	-7.274643841	none	cell855
6.68316554	-6.493779126	none	cell856
3.675589552	-6.811294499	none	cell857
6.550560941	-7.38292307	none	cell858
4.14041852	-7.309087697	none	cell859
4.094496717	-8.203111592	none	cell860
4.138500204	-7.974608841	none	cell861
4.128754129	-7.367239895	none	cell862
9.771011343	-6.686424199	none	cell863
4.917425146	-8.141133729	none	cell864
4.626336088	-6.959311429	none	cell865
4.030754079	-6.887885037	none	cell866
7.091872682	-5.896838608	none	cell867
8.683338155	-7.533602181	none	cell868
5.657706728	-6.930296841	none	cell869
-6.002197752	0.107457277	Epithelials	cell870
3.208714237	-6.983140889	none	cell871
6.076748361	-5.904912415	none	cell872
4.540549745	-7.159452382	none	cell873
7.080792894	-6.138895455	none	cell874
5.103804102	-6.70772213	none	cell875
5.27631854	-7.130013886	none	cell876
6.113526811	-7.462017479	none	cell877
6.599850168	-7.38207573	none	cell878
5.006203165	-8.050000134	none	cell879
-5.711187373	0.150229451	Epithelials	cell880
3.513661852	-6.990578118	none	cell881
9.088331213	-6.647612515	none	cell882
9.536305418	-6.723361435	none	cell883
5.591853609	-7.184142056	none	cell884
6.145227422	-7.38038725	none	cell885
-5.543941031	0.531965908	Epithelials	cell886
7.611858358	-7.997461739	none	cell887
3.691385259	-7.083450738	none	cell888
10.54501056	-6.620866719	none	cell889
4.834801664	-7.730469647	none	cell890
6.009438028	-6.790608826	none	cell891
6.198842992	-5.797588292	none	cell892
4.679956426	-6.927983227	none	cell893
5.046369543	-7.021916333	none	cell894
5.571585169	-9.29485077	none	cell895
6.609473695	-4.224685612	none	cell896
10.17293452	-6.954107705	none	cell897
7.375509729	-8.118422452	none	cell898
9.432192793	-6.811794701	none	cell899
6.41220807	-7.154546204	none	cell900
5.93582057	-7.533261242	none	cell901
5.929409017	-7.399305764	none	cell902
6.110950937	-7.694587174	none	cell903
11.13473796	-6.228983822	none	cell904
3.656867971	-6.999027196	none	cell905
6.679638853	-7.99199194	none	cell906
10.0978527	-6.960742417	none	cell907
8.10420989	-7.569440785	none	cell908
10.14238833	-6.226350251	none	cell909
4.418381204	-7.243602219	none	cell910
-5.582927237	0.207019714	Epithelials	cell911
4.312113752	-8.028508606	none	cell912
6.911072721	-7.529557171	none	cell913
9.48246478	-6.561957303	none	cell914
4.606249799	-6.961212578	none	cell915
3.725150575	-7.08474535	none	cell916
8.893741598	-7.203411522	none	cell917
3.56238245	-6.953326169	none	cell918
3.547772159	-7.217531148	none	cell919
4.491397371	-7.09078497	none	cell920
6.739329805	-5.695215645	none	cell921
4.274061193	-8.682383957	none	cell922
4.465645303	-7.035684529	none	cell923
10.93263434	-6.073491993	none	cell924
3.19495367	-7.32167286	none	cell925
4.609012594	-8.588406983	none	cell926
10.54186057	-6.329078141	none	cell927
5.538969507	-7.456841412	none	cell928
-4.797942648	-3.097895804	Epithelials	cell929
8.083598127	-7.967623654	none	cell930
3.964342107	-7.301718655	none	cell931
3.886332502	-7.777419987	none	cell932
11.43507003	-6.4741959	none	cell933
9.855131139	-6.431147042	none	cell934
5.483881464	-7.987977448	none	cell935
7.853204717	-7.81440157	none	cell936
5.854400625	-7.378449383	none	cell937
7.734853735	-7.947855893	none	cell938
4.602814188	-7.883534852	none	cell939
4.985962858	-7.82227129	none	cell940
4.623528948	-8.014477673	none	cell941
4.749885549	-7.247283879	none	cell942
10.41735934	-6.323596898	none	cell943
4.801706304	-6.819014969	none	cell944
-5.722390185	0.149260786	Epithelials	cell945
3.799470415	-7.902108136	none	cell946
4.161344518	-7.714916649	none	cell947
4.841058721	-9.142919961	none	cell948
8.511734953	-6.780104104	none	cell949
3.684380998	-7.287640515	none	cell950
7.442968836	-6.965892258	none	cell951
3.985263815	-7.693129483	none	cell952
5.893230428	-7.55419344	none	cell953
7.418415537	-8.305111352	none	cell954
9.854644766	-6.329534951	none	cell955
11.23324203	-6.348628464	none	cell956
4.955919733	-9.19038147	none	cell957
6.934288015	-7.498102608	none	cell958
4.0626583	-7.147962513	none	cell959
3.801518907	-7.967713776	none	cell960
4.365969171	-9.353334847	none	cell961
5.303659429	-7.131729546	none	cell962
3.888696661	-8.041744175	none	cell963
5.747186174	-7.565826359	none	cell964
4.100764742	-7.132379475	none	cell965
9.069591512	-6.95511097	none	cell966
5.091236105	-7.153687897	none	cell967
6.614125719	-6.323601189	none	cell968
8.161242475	-7.776856843	none	cell969
10.00922011	-6.688258591	none	cell970
6.837928762	-7.89698452	none	cell971
4.444375505	-7.544969979	none	cell972
7.360159864	-6.792217198	none	cell973
8.593649854	-7.467506829	none	cell974
8.362886419	-7.489053193	none	cell975
5.439666261	-9.06661171	none	cell976
5.159930696	-7.24928135	none	cell977
9.433303823	-6.506390992	none	cell978
3.813864221	-7.609216157	none	cell979
5.385122766	-9.214101258	none	cell980
5.101771822	-6.850184384	none	cell981
5.628292074	-7.375230256	none	cell982
5.349056711	-7.460344258	none	cell983
9.825184812	-6.472230855	none	cell984
6.091282358	-4.219592276	none	cell985
11.27152442	-6.338133278	none	cell986
3.794199457	-7.52314848	none	cell987
6.942107191	-7.965251389	none	cell988
5.357140054	-9.314106408	none	cell989
7.025230398	-7.770635071	none	cell990
7.814990987	-7.95113987	none	cell991
10.30399894	-6.378400269	none	cell992
3.766039362	-7.817305031	none	cell993
4.382322302	-8.159898701	none	cell994
4.288941374	-7.076914254	none	cell995
6.031653394	-6.18221325	none	cell996
7.132588377	-6.170034829	none	cell997
5.063304414	-6.832613411	none	cell998
4.945644846	-8.112160149	none	cell999
5.581645002	-7.414142552	none	cell1000
4.293539514	-7.022670212	none	cell1001
6.03412961	-8.545022431	none	cell1002
4.537353029	-6.9747538	none	cell1003
6.39936017	-7.321162644	none	cell1004
8.711166372	-7.419319573	none	cell1005
4.720929613	-6.747641984	none	cell1006
3.994020929	-7.588528576	none	cell1007
10.31287288	-6.3536796	none	cell1008
9.112845411	-6.856437626	none	cell1009
3.957339754	-7.347222271	none	cell1010
8.410740842	-7.114422265	none	cell1011
10.09907817	-6.536633912	none	cell1012
7.68740653	-8.043676796	none	cell1013
8.352175703	-6.97273058	none	cell1014
7.420303335	-7.863442841	none	cell1015
9.104437818	-7.110586587	none	cell1016
5.596749773	-6.953824463	none	cell1017
3.631445875	-7.209562722	none	cell1018
4.557611456	-6.89066166	none	cell1019
5.670365324	-8.984927598	none	cell1020
9.258389463	-6.494978848	none	cell1021
4.624396314	-7.360265198	none	cell1022
5.089271536	-6.651591244	none	cell1023
3.849434843	-8.080282631	none	cell1024
4.400897493	-6.965414944	none	cell1025
6.684976568	-7.825926247	none	cell1026
5.756937017	-7.562167588	none	cell1027
5.441031446	-7.229266587	none	cell1028
3.782173147	-7.135851327	none	cell1029
8.576337804	-6.759918633	none	cell1030
3.610012998	-7.11277813	none	cell1031
6.086537828	-7.458324376	none	cell1032
-5.735322008	0.015531835	Epithelials	cell1033
5.556056966	-8.54053444	none	cell1034
6.137860288	-9.302164498	none	cell1035
5.439322462	-7.231824341	none	cell1036
8.461519231	-7.368180695	none	cell1037
7.699062338	-8.153600636	none	cell1038
8.944908132	-7.038255635	none	cell1039
4.272384157	-7.787738267	none	cell1040
8.185847273	-7.183354798	none	cell1041
5.56691741	-7.333086434	none	cell1042
7.576143732	-8.21831316	none	cell1043
5.863108148	-7.576971951	none	cell1044
3.835286607	-7.651551667	none	cell1045
10.18674849	-6.943767968	none	cell1046
4.556858053	-9.325056496	none	cell1047
4.395992746	-8.384890023	none	cell1048
5.545074453	-9.083080712	none	cell1049
2.396428098	-7.056930962	none	cell1050
3.577101936	-7.444899025	none	cell1051
11.26813792	-6.299936715	none	cell1052
-5.574446688	0.725383577	Epithelials	cell1053
5.515264978	-7.127612534	none	cell1054
4.238724222	-8.716919365	none	cell1055
4.70598792	-6.705132428	none	cell1056
-5.612840185	0.409743306	Epithelials	cell1057
10.33007525	-6.313065472	none	cell1058
10.01347445	-6.316368523	none	cell1059
5.255474558	-8.681884232	none	cell1060
3.84664773	-7.28375906	none	cell1061
4.250678053	-8.684545937	none	cell1062
7.225675096	-7.6516251	none	cell1063
3.899977197	-7.095543805	none	cell1064
7.699285497	-7.765871945	none	cell1065
3.567235222	-7.387797299	none	cell1066
4.503870477	-6.871150914	none	cell1067
3.936723699	-7.175005856	none	cell1068
7.146859159	-5.480458203	none	cell1069
7.895443906	-7.822133961	none	cell1070
3.619987955	-7.148948613	none	cell1071
6.415784826	-8.173443261	none	cell1072
8.652385702	-7.287625256	none	cell1073
6.604744424	-5.950345936	none	cell1074
7.741087904	-7.86883873	none	cell1075
9.050264349	-7.246641102	none	cell1076
10.68785857	-6.210372391	none	cell1077
-6.21408845	0.634093759	Epithelials	cell1078
4.914692869	-6.933391514	none	cell1079
5.084843149	-7.233875695	none	cell1080
-5.627149115	0.145226356	Epithelials	cell1081
4.655158033	-6.781458321	none	cell1082
3.773834695	-7.238305035	none	cell1083
4.922846307	-8.227703515	none	cell1084
6.460625162	-7.197430554	none	cell1085
9.421048155	-6.639687958	none	cell1086
4.268788328	-6.911232415	none	cell1087
6.981010427	-7.957633439	none	cell1088
5.15541171	-6.727478924	none	cell1089
10.05363845	-6.3701157	none	cell1090
4.867434015	-6.762793484	none	cell1091
7.248171796	-7.451154175	none	cell1092
10.19449233	-6.462792817	none	cell1093
7.099802007	-5.239541951	none	cell1094
-5.756819258	-0.745375636	Epithelials	cell1095
3.631534567	-6.812196675	none	cell1096
3.754343977	-7.363313141	none	cell1097
4.540766229	-8.128820363	none	cell1098
5.652149191	-7.330933991	none	cell1099
4.254205217	-7.275364342	none	cell1100
8.045262327	-7.806384507	none	cell1101
7.504882803	-8.087473336	none	cell1102
-5.707943926	0.018896994	Epithelials	cell1103
4.202176561	-7.537603322	none	cell1104
4.339470377	-6.835539761	none	cell1105
3.677467813	-7.11296505	none	cell1106
4.207250585	-7.116072598	none	cell1107
9.306405058	-6.541526261	none	cell1108
2.584042301	-7.401443902	none	cell1109
5.879769315	-7.921844903	none	cell1110
5.591036787	-9.381123009	none	cell1111
5.862611761	-4.63644785	none	cell1112
7.466609945	-8.305625382	none	cell1113
4.267768373	-7.55408043	none	cell1114
6.599965086	-5.720942917	none	cell1115
6.060323705	-7.841994706	none	cell1116
10.1499319	-6.327260438	none	cell1117
3.711222162	-7.410901013	none	cell1118
7.455681314	-7.870202008	none	cell1119
6.70519351	-5.474586907	none	cell1120
5.807989111	-7.713490906	none	cell1121
5.484768858	-11.49136108	none	cell1122
9.26043128	-7.098287526	none	cell1123
10.88513373	-7.15694994	none	cell1124
10.69367503	-6.955509606	none	cell1125
9.401168813	-7.514534417	none	cell1126
9.780903806	-7.353682461	none	cell1127
7.32517766	-6.577654305	none	cell1128
10.04570674	-7.272033635	none	cell1129
9.752892484	-7.368908349	none	cell1130
-6.29075099	0.718459663	Epithelials	cell1131
9.65158843	-7.467096272	none	cell1132
-1.571304093	3.064624128	none	cell1133
6.119670381	-5.857309285	none	cell1134
6.350635519	-4.920021954	none	cell1135
10.35139274	-7.294874135	none	cell1136
5.418800821	-9.603224221	none	cell1137
10.26397418	-7.243644658	none	cell1138
6.775267591	-4.094457331	none	cell1139
7.325070848	-6.458864155	none	cell1140
9.303393354	-7.495864335	none	cell1141
-1.432453761	4.049336013	none	cell1142
6.787833204	-10.43722385	none	cell1143
9.537063589	-7.46610159	none	cell1144
6.224431505	-9.317541543	none	cell1145
6.844078531	-5.044038716	none	cell1146
7.011710634	-7.660365525	none	cell1147
7.086595049	-4.961853924	none	cell1148
-6.175201903	0.492685554	Epithelials	cell1149
7.427699079	-6.181611958	none	cell1150
-6.25828744	0.58772057	Epithelials	cell1151
