gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
CA12	40576.01747319566	2.6055757110022184	0.2232106609552255	1.073507340979545e-32	1.0360861056117807e-31
CABYR	18650.736482133878	2.246505631242285	0.15692638595028682	1.7810178297080265e-47	3.2202457794360265e-46
CACNA1E	2936.6029125695286	3.6598348137994274	0.3116266605294865	5.0717479649877396e-34	5.1949156981365565e-33
CACNG1	236.196596851972	2.8436824214490817	0.5832272956684733	2.69889702747146e-8	6.955300528197064e-8
CACNG4	8518.491578591365	3.442989910897432	0.2625513357063403	2.3531219159196094e-41	3.3713140338238724e-40
CALN1	1936.0006649086697	-2.8204409227047207	0.33452050912420905	1.236124006557402e-18	5.956254155021947e-18
CAMK2N2	11066.35684308581	2.219344309784651	0.1411055808235832	1.0175602023831705e-56	2.6003676066564264e-55
CAMKV	154.20774507266597	2.736616188484919	0.6962787217226202	1.7234965264483746e-6	3.873189833612944e-6
CAP2	123767.75307333154	2.5149465811019684	0.08906079877199481	1.5540534152379907e-176	8.552979345084209e-174
CARD18	938.3969203626774	7.432756283692096	0.5538564369715744	9.234123283501213e-43	1.405991848125539e-41
CASP14	43.746353126514606	4.7455140620331155	1.724382708067496	2.6654207532516924e-5	5.4131238679798786e-5
CBX2	18316.61125066776	2.234333121791444	0.13003134320012036	3.7563323825324144e-67	1.3782380522251045e-65
CCBE1	38442.42681412943	-2.9716693195690183	0.1882409906802091	1.0043112353179161e-57	2.659892373820279e-56
CCDC144NL	374.06995081262926	4.324371771761333	0.6743584649645	1.3329377965602683e-12	4.541407425544686e-12
CCDC155	643.9099267057139	2.1032386560284646	0.40877424722475314	1.3554421579135564e-8	3.561429004811295e-8
CCDC166	20.927107567565265	4.493489223043742	1.340846115260491	5.200944953925489e-6	1.1198408672264187e-5
CCL23	5249.728875526802	-2.0616900860883387	0.12522589352715607	7.178478310893014e-62	2.1919128969594163e-60
CCL25	8312.351550584022	3.4054943722071953	0.22924238203883943	5.730896795745411e-52	1.2386751551340536e-50
CCNB1	67815.14302361131	2.771494657752922	0.10462675786489423	5.793650670843742e-156	1.8946917012694063e-153
CCNB2	28002.44157113875	2.959680165123535	0.12411672587824502	3.0112060408292085e-127	5.350225536323708e-125
CCNE1	12289.006361188567	2.182218598252358	0.1075787539537507	1.9240098425111965e-92	1.5127275991730017e-90
CCNO	4553.359044522185	2.027510601578726	0.24302110996545084	6.038686086833913e-18	2.7939912148740467e-17
CD109	61519.73624373485	2.2931285873083747	0.12502783537513773	3.9860068540966204e-76	1.889584971905257e-74
CD5L	342166.5200264871	-2.5550129809626	0.18206312451159612	6.756928793051635e-46	1.1472543131317543e-44
CDC20	45349.29848317225	3.3473976019055476	0.13536438249310048	5.005938034731288e-137	1.1409999167041566e-134
CDC20B	1448.5760878671051	3.3981908154082494	0.4055965868675896	5.635400335649e-19	2.762607181705837e-18
CDC25C	12297.773241018784	3.39321799165843	0.14801539044662262	2.2876182844347717e-118	3.2053908982462e-116
CDC45	17441.67371950823	2.2629970959812233	0.119170497837015	2.182253065558301e-81	1.2529908504916812e-79
CDC6	40477.08131499716	2.239615582843363	0.11388359451140986	4.520901380083217e-87	2.982869580163093e-85
CDCA2	9556.040521300587	2.8446371671443456	0.1342270293652849	4.125124303238591e-101	4.137041329003503e-99
CDCA3	18645.59173462183	2.81686291382668	0.11684036656037713	8.108693803407411e-130	1.47558609414426e-127
CDCA5	34557.98879641664	2.9185560535629462	0.11132491043741512	5.216711166277382e-153	1.6125354447540975e-150
CDCA7	17857.627332997366	2.6259982174578025	0.17599965961306274	1.4831916790269142e-51	3.1484685077368125e-50
CDCA8	26915.427411784396	2.9024321349443647	0.10608954089934905	2.72755427084601e-166	1.1190411294843675e-163
CDH10	298.9291778675464	4.109424232248961	0.7837854817873704	1.3646566492631772e-9	3.837671646388782e-9
CDH17	3790.5226919496836	3.3361242170576886	0.31674503534147297	6.721946247121105e-28	5.2213671967741044e-27
CDH18	209.00819588618268	6.497652033793891	1.0276134552885163	6.9776116350401364e-12	2.2723308781163324e-11
CDH22	864.3619535169063	2.0685406562264532	0.5398226168048551	3.971950884546166e-6	8.663805868514669e-6
CDH7	119.47157422792904	2.4055271593389573	0.9910073508467845	2.0344011266246453e-4	3.8162990624561574e-4
CDH8	927.5875236791761	2.9637875297166647	0.3813970187439542	2.0099341954496673e-16	8.593058946631629e-16
CDH9	2688.7008588181816	7.709542879174911	0.8034299400040869	1.1018965983216757e-23	6.945334285231455e-23
CDHR2	322390.3604295227	-2.46204832587728	0.18490230772230176	1.516169675801619e-41	2.188891153836438e-40
CDK1	46442.61308027087	2.8042188947172395	0.10489834985255153	8.120168030156311e-159	2.818947563084264e-156
CDK5R2	96.73652774854119	3.3742169982897527	1.0210657085194805	8.371661440111384e-6	1.772605239712052e-5
CDKN2A	33860.09764423222	2.5984702685752428	0.12807724312994573	1.0828381814027603e-92	8.543441805368282e-91
CDKN2B-AS1	6246.837752428881	2.4924803992623343	0.1263634968725505	1.06513735935097e-87	7.217665019145536e-86
CDKN3	27143.09258866208	3.0604614973526787	0.11888031587322122	7.60828227800041e-148	2.1731758177604968e-145
CDRT1	5051.764623523164	2.2845486784686453	0.16091108406832627	9.413280052644578e-47	1.6685833808949327e-45
CDT1	25457.52236591848	2.610388645687548	0.11160293666342688	3.529171107352222e-122	5.4545031532467735e-120
CDX2	704.5667907059085	4.129848315254898	0.4267005825531059	2.8542274592413544e-24	1.8533997875620477e-23
CEACAM20	5420.096973038281	3.1978450347336325	0.2818541107492604	1.1436554364306763e-31	1.0554840459328512e-30
CEACAM5	1928.939069157486	5.083949601401285	1.193311964696851	2.0997458561839822e-7	5.069087968844716e-7
CEACAM7	3425.3187057483324	2.8319856136567325	0.7748697494503632	4.158207584939765e-6	9.04821158670837e-6
CECR7	2660.628154144835	2.8940109894513184	0.30012861966503873	1.6483813826309853e-23	1.0297820016353317e-22
CELA3A	95.64838052780956	5.629733127929634	0.7999131233868962	6.223069080210127e-14	2.29337830793633e-13
CELA3B	70.72300352242513	2.9513395210332276	0.782585707600222	2.4473497755995876e-6	5.431734797521855e-6
CELSR3	50955.65841349373	3.0622766983400687	0.11966024035055262	3.828448186884208e-146	1.053523577281002e-143
CENPA	9933.816480523818	3.2933698081668132	0.13970203075912102	7.694757604867412e-125	1.2491525565023967e-122
CENPE	26944.114813819167	2.572391561261098	0.10545954694570316	1.4602955744392313e-132	2.9421044318947547e-130
CENPF	97390.75055537892	3.5228810284526983	0.1175711450502958	1.9666620005687831e-199	1.4315396142849868e-196
CENPI	5682.63380045925	2.6802704319285655	0.11364656122214088	3.132704777120252e-124	4.978132626459048e-122
CENPM	13049.814772403717	2.568551875049771	0.138399228272084	4.825937189624069e-78	2.452641276663674e-76
CENPW	20304.81798970574	2.051433380972656	0.08813914198626213	8.857914380118979e-121	1.289540890241192e-118
CEP55	17673.17952636718	2.7075527837945663	0.12909908248803798	6.097895754623891e-99	5.830466851825767e-97
CETN1	22.8953810803812	27.369369779082138	1.4262817456258214	1.9648929607586067e-82	1.1729579275004751e-80
CETP	105673.95414619526	-2.938254914914563	0.11398072751472267	4.428445587220235e-148	1.2811265984054436e-145
CFP	102118.21949544291	-3.017586801926908	0.117416967071367	2.6922580059870914e-147	7.500099000629472e-145
CGA	744.5493022926257	3.585148687567787	0.5354914490250484	1.958473743576749e-13	7.024790975013408e-13
CHGA	444.7183837559997	2.6308757628060224	0.306699683995372	5.188423015916804e-19	2.5468080346783263e-18
CHIT1	11849.196368958492	3.0181933934968717	0.24940057499527385	2.3784035070818254e-35	2.6103441214640756e-34
CHODL	2423.972240133163	2.554532960330352	0.2642304722518883	2.653665501992436e-23	1.6393691941153662e-22
CHP2	529.8277329848697	5.991913326103177	1.064937953285791	4.218084974892882e-10	1.2275095106842648e-9
CHRM2	1263.4469307396034	-2.8964120200633228	0.3643623871789389	5.648682812926591e-17	2.496328391572435e-16
CHRM3	5194.810676646404	2.3471561051793164	0.14701705698350406	2.136185412130402e-58	5.793632671240687e-57
CHRNA1	1219.3699780190786	2.165286738098166	0.3402045499945753	1.3300705462143212e-11	4.2662461798615724e-11
CHRNB3	5.289663475714752	2.484587465152767	2.0743734818660253	0.0022331449988947376	0.003756871460527828
CHRNB4	286.72016583212104	2.368184916428383	0.40935439557612113	4.03791026249879e-10	1.176746029617528e-9
CKAP2L	14390.1033351187	3.073260713851393	0.13209100666847887	1.9056744265132916e-121	2.8290489101495017e-119
CKMT1A	881.0570047414833	3.9969097161125258	0.5300579182709811	3.520047843081715e-16	1.4827306249605917e-15
CKMT1B	881.5572581813292	4.043114303412874	0.5461627812061641	1.0258443520577679e-15	4.1973123851647385e-15
CLCN1	2387.0625937243453	2.507484581418331	0.23362973381893065	5.115277219734291e-28	4.002296479310134e-27
